Num,Accession ID,Lineage,Type
5678,EPI_ISL_6493739,AY.3,Delta
5679,EPI_ISL_6507402,AY.43,Delta
5680,EPI_ISL_6522216,AY.122,Delta
5681,EPI_ISL_6516307,AY.103,Delta
5682,EPI_ISL_6517522,AY.25.1,Delta
5683,EPI_ISL_6513720,AY.44,Delta
5684,EPI_ISL_6517225,AY.119,Delta
5685,EPI_ISL_6523957,AY.43,Delta
5686,EPI_ISL_6524908,AY.25,Delta
5687,EPI_ISL_6525007,AY.103,Delta
5688,EPI_ISL_6527408,AY.103,Delta
5689,EPI_ISL_6525787,AY.103,Delta
5690,EPI_ISL_6525608,AY.103,Delta
5691,EPI_ISL_6533799,AY.122,Delta
5692,EPI_ISL_6531159,AY.3,Delta
5693,EPI_ISL_6533015,AY.103,Delta
5694,EPI_ISL_6532193,AY.100,Delta
5695,EPI_ISL_6533415,AY.3.1,Delta
5696,EPI_ISL_6531381,AY.25,Delta
5697,EPI_ISL_6540640,AY.44,Delta
5698,EPI_ISL_6540621,AY.103,Delta
5699,EPI_ISL_6537134,AY.25.1,Delta
5700,EPI_ISL_6537494,AY.34.1,Delta
5701,EPI_ISL_6549264,AY.4,Delta
5702,EPI_ISL_6541726,AY.122.1,Delta
5703,EPI_ISL_6544126,AY.103,Delta
5704,EPI_ISL_6559472,AY.100,Delta
5705,EPI_ISL_6549977,AY.39,Delta
5706,EPI_ISL_6551879,AY.25,Delta
5707,EPI_ISL_6562101,AY.4,Delta
5708,EPI_ISL_6561458,AY.47,Delta
5709,EPI_ISL_6562715,AY.103,Delta
5710,EPI_ISL_6567361,AY.98.1,Delta
5711,EPI_ISL_6562589,AY.116.1,Delta
5712,EPI_ISL_6565631,B.1.243,B.1 Type
5713,EPI_ISL_6561209,AY.25,Delta
5714,EPI_ISL_6570884,AY.20,Delta
5715,EPI_ISL_6570858,AY.20,Delta
5716,EPI_ISL_6570835,AY.20,Delta
5717,EPI_ISL_6571783,AY.100,Delta
5718,EPI_ISL_6568672,AY.99.2,Delta
5719,EPI_ISL_6570951,AY.26,Delta
5720,EPI_ISL_6571834,AY.3,Delta
5721,EPI_ISL_6573353,AY.39,Delta
5722,EPI_ISL_6573270,AY.37,Delta
5723,EPI_ISL_6587556,AY.112,Delta
5724,EPI_ISL_6587694,AY.120,Delta
5725,EPI_ISL_6587411,AY.126,Delta
5726,EPI_ISL_6586607,AY.23,Delta
5727,EPI_ISL_6586422,AY.23,Delta
5728,EPI_ISL_6587845,AY.126,Delta
5729,EPI_ISL_6598035,AY.103,Delta
5730,EPI_ISL_6604571,AY.25,Delta
5731,EPI_ISL_6605085,AY.122.6,Delta
5732,EPI_ISL_6605090,AY.109,Delta
5733,EPI_ISL_6608915,AY.4.10,Delta
5734,EPI_ISL_6610068,AY.4,Delta
5735,EPI_ISL_6615598,AY.4,Delta
5736,EPI_ISL_6630629,AY.26,Delta
5737,EPI_ISL_6628325,AY.103,Delta
5738,EPI_ISL_6625870,AY.4,Delta
5739,EPI_ISL_6631158,AY.3,Delta
5740,EPI_ISL_6639875,AY.44,Delta
5741,EPI_ISL_6636770,AY.103,Delta
5742,EPI_ISL_6635501,AY.39,Delta
5743,EPI_ISL_6637112,AY.103,Delta
5744,EPI_ISL_6633382,AY.100,Delta
5745,EPI_ISL_6639473,AY.25,Delta
5746,EPI_ISL_6641481,AY.4,Delta
5747,EPI_ISL_6639882,AY.44,Delta
5748,EPI_ISL_6645709,AY.47,Delta
5749,EPI_ISL_6639658,AY.44,Delta
5750,EPI_ISL_6640672,AY.120,Delta
5751,EPI_ISL_6650677,AY.103,Delta
5752,EPI_ISL_6657173,AY.44,Delta
5753,EPI_ISL_6657122,AY.4,Delta
5754,EPI_ISL_6658284,AY.25,Delta
5755,EPI_ISL_6669095,AY.4.2.1,Delta
5756,EPI_ISL_6673005,AY.33,Delta
5757,EPI_ISL_6675061,AY.4.2,Delta
5758,EPI_ISL_6679202,B.1,B.1
5759,EPI_ISL_6676074,AY.26,Delta
5760,EPI_ISL_6677817,AY.3,Delta
5761,EPI_ISL_6682086,AY.33,Delta
5762,EPI_ISL_6681443,AY.43,Delta
5763,EPI_ISL_6682421,AY.134,Delta
5764,EPI_ISL_6693921,AY.121,Delta
5765,EPI_ISL_6688494,AY.4,Delta
5766,EPI_ISL_6687121,B.1.1.7,Alpha
5767,EPI_ISL_6699178,AY.34.2,Delta
5768,EPI_ISL_6693938,AY.4,Delta
5769,EPI_ISL_6693943,AY.4.2,Delta
5770,EPI_ISL_6705854,B.1.617.2,Delta
5771,EPI_ISL_6711150,AY.98.1,Delta
5772,EPI_ISL_6720957,AY.121,Delta
5773,EPI_ISL_6728810,AY.44,Delta
5774,EPI_ISL_6738419,AY.25.1,Delta
5775,EPI_ISL_6740671,AY.27,Delta
5776,EPI_ISL_6751117,AY.69,Delta
5777,EPI_ISL_6750687,AY.69,Delta
5778,EPI_ISL_6748236,AY.69,Delta
5779,EPI_ISL_6747754,AY.122.5,Delta
5780,EPI_ISL_6751528,AY.69,Delta
5781,EPI_ISL_6746006,AY.33,Delta
5782,EPI_ISL_6744226,AY.122.5,Delta
5783,EPI_ISL_6756039,AY.25.1,Delta
5784,EPI_ISL_6757866,AY.9.2,Delta
5785,EPI_ISL_6753372,AY.25.1,Delta
5786,EPI_ISL_6753302,AY.25.1,Delta
5787,EPI_ISL_6756350,AY.20,Delta
5788,EPI_ISL_6762031,AY.4.2,Delta
5789,EPI_ISL_6764637,AY.4,Delta
5790,EPI_ISL_6768974,AY.4,Delta
5791,EPI_ISL_6642893,AY.44,Delta
5792,EPI_ISL_6650595,AY.44,Delta
5793,EPI_ISL_6531507,AY.118,Delta
5794,EPI_ISL_6528107,AY.24,Delta
5795,EPI_ISL_6519542,AY.3,Delta
5796,EPI_ISL_6280290,AY.36,Delta
5797,EPI_ISL_6660004,AY.27,Delta
5798,EPI_ISL_6816108,AY.126,Delta
5799,EPI_ISL_6816191,AY.121,Delta
5800,EPI_ISL_6265074,AY.43,Delta
5801,EPI_ISL_6265170,AY.121,Delta
5802,EPI_ISL_6122748,AY.41,Delta
5803,EPI_ISL_6122910,AY.4,Delta
5804,EPI_ISL_6124946,B.1.1.7,Alpha
5805,EPI_ISL_6132101,AY.126,Delta
5806,EPI_ISL_6133435,AY.4,Delta
5807,EPI_ISL_6133534,AY.43,Delta
5808,EPI_ISL_6134775,AY.43,Delta
5809,EPI_ISL_6147460,AY.100,Delta
5810,EPI_ISL_6147113,AY.39,Delta
5811,EPI_ISL_6147167,AY.120.1,Delta
5812,EPI_ISL_6147539,AY.103,Delta
5813,EPI_ISL_6155123,AY.3,Delta
5814,EPI_ISL_6158114,AY.103,Delta
5815,EPI_ISL_6161689,AY.39.1,Delta
5816,EPI_ISL_6162346,AY.119.2,Delta
5817,EPI_ISL_6165456,AY.100,Delta
5818,EPI_ISL_6167217,AY.103,Delta
5819,EPI_ISL_6169953,AY.39.1,Delta
5820,EPI_ISL_6171659,AY.25.1,Delta
5821,EPI_ISL_6172000,AY.103,Delta
5822,EPI_ISL_6172669,AY.99.2,Delta
5823,EPI_ISL_6173513,AY.101,Delta
5824,EPI_ISL_6173440,AY.101,Delta
5825,EPI_ISL_6175477,AY.121,Delta
5826,EPI_ISL_6181390,AY.112.2,Delta
5827,EPI_ISL_6184822,AY.122,Delta
5828,EPI_ISL_6195961,AY.43,Delta
5829,EPI_ISL_6206869,AY.122,Delta
5830,EPI_ISL_6222080,AY.43,Delta
5831,EPI_ISL_6222846,AY.122,Delta
5832,EPI_ISL_6227256,AY.20,Delta
5833,EPI_ISL_6227528,AY.20,Delta
5834,EPI_ISL_6233549,AY.4.2.2,Delta
5835,EPI_ISL_6240250,AY.4,Delta
5836,EPI_ISL_6240279,AY.122,Delta
5837,EPI_ISL_6240961,AY.122.2,Delta
5838,EPI_ISL_6242835,AY.122,Delta
5839,EPI_ISL_6244135,AY.43,Delta
5840,EPI_ISL_6453309,AY.122,Delta
5841,EPI_ISL_6246978,AY.121,Delta
5842,EPI_ISL_6251538,B.1.617.2,Delta
5843,EPI_ISL_6272248,AY.43,Delta
5844,EPI_ISL_6275353,AY.4,Delta
5845,EPI_ISL_6288024,AY.122,Delta
5846,EPI_ISL_6298264,AY.4,Delta
5847,EPI_ISL_6715914,AY.122,Delta
5848,EPI_ISL_6304163,AY.4.2.1,Delta
5849,EPI_ISL_6121329,AY.126,Delta
5850,EPI_ISL_6307710,AY.44,Delta
5851,EPI_ISL_6313285,AY.126,Delta
5852,EPI_ISL_6324644,AY.100,Delta
5853,EPI_ISL_6331679,AY.109,Delta
5854,EPI_ISL_6333075,AY.20,Delta
5855,EPI_ISL_6334678,AY.85,Delta
5856,EPI_ISL_6334796,AY.30,Delta
5857,EPI_ISL_6334809,AY.85,Delta
5858,EPI_ISL_6336150,AY.3,Delta
5859,EPI_ISL_6339167,AY.27,Delta
5860,EPI_ISL_6344587,AY.4,Delta
5861,EPI_ISL_6639498,AY.44,Delta
5862,EPI_ISL_6174802,AY.44,Delta
5863,EPI_ISL_6174943,AY.44,Delta
5864,EPI_ISL_6551719,AY.4,Delta
5865,EPI_ISL_6368384,AY.122,Delta
5866,EPI_ISL_6367781,AY.122.6,Delta
5867,EPI_ISL_6380969,AY.9.2,Delta
5868,EPI_ISL_6187661,AY.122,Delta
5869,EPI_ISL_6378964,AY.25,Delta
5870,EPI_ISL_6383805,AY.14,Delta
5871,EPI_ISL_6389055,AY.39.1,Delta
5872,EPI_ISL_6389185,AY.47,Delta
5873,EPI_ISL_6389234,AY.44,Delta
5874,EPI_ISL_6391191,AY.54,Delta
5875,EPI_ISL_6405054,AY.4,Delta
5876,EPI_ISL_6405162,AY.119,Delta
5877,EPI_ISL_6405382,AY.44,Delta
5878,EPI_ISL_6407688,AY.103,Delta
5879,EPI_ISL_6408066,AY.47,Delta
5880,EPI_ISL_6422494,AY.76,Delta
5881,EPI_ISL_6419096,AY.100,Delta
5882,EPI_ISL_6419951,AY.25,Delta
5883,EPI_ISL_6421823,AY.25,Delta
5884,EPI_ISL_6426896,AY.4,Delta
5885,EPI_ISL_6789183,AY.39,Delta
5886,EPI_ISL_6471113,AY.43,Delta
5887,EPI_ISL_6471374,AY.34.1,Delta
5888,EPI_ISL_6485641,AY.25,Delta
5889,EPI_ISL_6485722,AY.44,Delta
5890,EPI_ISL_6478630,AY.27,Delta
5891,EPI_ISL_6484520,AY.91,Delta
5892,EPI_ISL_6484658,B.1.621,B.1 Type
5893,EPI_ISL_6508453,AY.43,Delta
5894,EPI_ISL_6485960,AY.3.1,Delta
5895,EPI_ISL_6486986,AY.75,Delta
5896,EPI_ISL_6487595,AY.103,Delta
5897,EPI_ISL_6492003,B.1.526,B.1 Type
5898,EPI_ISL_6489547,AY.44,Delta
5899,EPI_ISL_6490007,B.1.621,B.1 Type
5900,EPI_ISL_6508254,AY.122,Delta
5901,EPI_ISL_6357117,B.1.177,B.1 Type
5902,EPI_ISL_6521468,AY.122,Delta
5903,EPI_ISL_6522566,AY.4,Delta
5904,EPI_ISL_6512030,AY.85,Delta
5905,EPI_ISL_6510696,B.1.1.7,Alpha
5906,EPI_ISL_6531332,AY.25.1,Delta
5907,EPI_ISL_6532348,AY.26,Delta
5908,EPI_ISL_6537298,AY.44,Delta
5909,EPI_ISL_6539629,AY.20,Delta
5910,EPI_ISL_6540629,AY.47,Delta
5911,EPI_ISL_6540768,AY.119,Delta
5912,EPI_ISL_6538386,AY.25.1,Delta
5913,EPI_ISL_6419036,AY.119,Delta
5914,EPI_ISL_6543085,AY.3,Delta
5915,EPI_ISL_6551244,AY.20,Delta
5916,EPI_ISL_6543442,AY.100,Delta
5917,EPI_ISL_6570905,AY.20,Delta
5918,EPI_ISL_6570855,AY.44,Delta
5919,EPI_ISL_6573580,AY.44,Delta
5920,EPI_ISL_6583414,AY.3,Delta
5921,EPI_ISL_6582934,AY.46.6,Delta
5922,EPI_ISL_6591147,B.1.617.2,Delta
5923,EPI_ISL_6596764,AY.75,Delta
5924,EPI_ISL_6598465,AY.3,Delta
5925,EPI_ISL_6604240,AY.46.4,Delta
5926,EPI_ISL_6612242,AY.4.5,Delta
5927,EPI_ISL_6619746,AY.4,Delta
5928,EPI_ISL_6632820,AY.20,Delta
5929,EPI_ISL_6775467,AY.20,Delta
5930,EPI_ISL_6634386,AY.103,Delta
5931,EPI_ISL_6633826,B.1.1.28,B.1.1 Type
5932,EPI_ISL_6661642,AY.27,Delta
5933,EPI_ISL_6664686,AY.25.1,Delta
5934,EPI_ISL_6657130,AY.25,Delta
5935,EPI_ISL_6677216,AY.112,Delta
5936,EPI_ISL_6677262,AY.78,Delta
5937,EPI_ISL_6677450,AY.126,Delta
5938,EPI_ISL_6674481,AY.43,Delta
5939,EPI_ISL_6676087,AY.25,Delta
5940,EPI_ISL_6695802,AY.85,Delta
5941,EPI_ISL_6696836,B.1.617.1,B.1 Type
5942,EPI_ISL_6699361,AY.43,Delta
5943,EPI_ISL_6696449,AY.43,Delta
5944,EPI_ISL_6698735,AY.122,Delta
5945,EPI_ISL_6698211,AY.94,Delta
5946,EPI_ISL_6700959,AY.43,Delta
5947,EPI_ISL_6702631,AY.43,Delta
5948,EPI_ISL_6705664,AY.100,Delta
5949,EPI_ISL_6715973,AY.125,Delta
5950,EPI_ISL_3178947,AD.2,B.1.1 Type
5951,EPI_ISL_6266847,B.1.2,B.1 Type
5952,EPI_ISL_6722717,AY.43.6,Delta
5953,EPI_ISL_6739042,AY.74,Delta
5954,EPI_ISL_6754194,AY.25.1,Delta
5955,EPI_ISL_6436356,B.1.177,B.1 Type
5956,EPI_ISL_6775762,AY.100,Delta
5957,EPI_ISL_6263026,AY.43,Delta
5958,EPI_ISL_6783458,AY.3,Delta
5959,EPI_ISL_6784643,AY.44,Delta
5960,EPI_ISL_6785764,AY.98.1,Delta
5961,EPI_ISL_6789836,AY.26,Delta
5962,EPI_ISL_6786446,AY.25,Delta
5963,EPI_ISL_6790432,AY.25,Delta
5964,EPI_ISL_6791086,AY.25,Delta
5965,EPI_ISL_6787040,AY.20,Delta
5966,EPI_ISL_6339068,AY.44,Delta
5967,EPI_ISL_6788673,AY.25.1,Delta
5968,EPI_ISL_6792732,AY.25.1,Delta
5969,EPI_ISL_6790334,AY.3,Delta
5970,EPI_ISL_6794687,AY.5,Delta
5971,EPI_ISL_6794751,AY.75,Delta
5972,EPI_ISL_6820935,AY.98,Delta
5973,EPI_ISL_6821484,AY.4,Delta
5974,EPI_ISL_6822688,AY.4.2,Delta
5975,EPI_ISL_6825532,AY.103,Delta
5976,EPI_ISL_6826835,AY.5,Delta
5977,EPI_ISL_6826840,AY.5,Delta
5978,EPI_ISL_6827348,B.1.617.2,Delta
5979,EPI_ISL_6830251,AY.4,Delta
5980,EPI_ISL_6833413,AY.43,Delta
5981,EPI_ISL_6837937,AY.4,Delta
5982,EPI_ISL_6843485,AY.43,Delta
5983,EPI_ISL_6844184,AY.112,Delta
5984,EPI_ISL_6845705,AY.109,Delta
5985,EPI_ISL_6845948,AY.128,Delta
5986,EPI_ISL_6846133,AY.36,Delta
5987,EPI_ISL_6849551,AY.36,Delta
5988,EPI_ISL_6850613,B.1.617.2,Delta
5989,EPI_ISL_6851071,AY.127,Delta
5990,EPI_ISL_6851972,AY.126,Delta
5991,EPI_ISL_6852610,AY.119,Delta
5992,EPI_ISL_6852833,AY.9.2,Delta
5993,EPI_ISL_6852905,AY.43,Delta
5994,EPI_ISL_6853729,AY.43,Delta
5995,EPI_ISL_6854208,AY.44,Delta
5996,EPI_ISL_6854574,AY.5.3,Delta
5997,EPI_ISL_6854711,B.1.617.2,Delta
5998,EPI_ISL_6854730,AY.39,Delta
5999,EPI_ISL_6855717,AY.122,Delta
6000,EPI_ISL_6856150,AY.107,Delta
6001,EPI_ISL_6856296,AY.39,Delta
6002,EPI_ISL_6856522,AY.44,Delta
6003,EPI_ISL_6869022,AY.4,Delta
6004,EPI_ISL_6877983,AY.43,Delta
6005,EPI_ISL_6878051,AY.43,Delta
6006,EPI_ISL_6878060,AY.9.2,Delta
6007,EPI_ISL_6878115,AY.43,Delta
6008,EPI_ISL_6878209,B.1.1.7,Alpha
6009,EPI_ISL_6880163,AY.43.6,Delta
6010,EPI_ISL_6883620,AY.43,Delta
6011,EPI_ISL_6886807,AY.43,Delta
6012,EPI_ISL_6887794,AY.122,Delta
6013,EPI_ISL_6889818,AY.122,Delta
6014,EPI_ISL_6895660,AY.112,Delta
6015,EPI_ISL_6900833,AY.122,Delta
6016,EPI_ISL_6901097,AY.122,Delta
6017,EPI_ISL_6902291,AY.47,Delta
6018,EPI_ISL_6904096,AY.44,Delta
6019,EPI_ISL_6904414,AY.119,Delta
6020,EPI_ISL_6904437,B.1.617.2,Delta
6021,EPI_ISL_6905352,AY.122,Delta
6022,EPI_ISL_6905681,AY.44,Delta
6023,EPI_ISL_6906116,AY.103,Delta
6024,EPI_ISL_6908950,AY.103,Delta
6025,EPI_ISL_6908968,AY.100,Delta
6026,EPI_ISL_6909305,AY.44,Delta
6027,EPI_ISL_6909335,AY.3,Delta
6028,EPI_ISL_6911766,AY.44,Delta
6029,EPI_ISL_6911839,AY.120.1,Delta
6030,EPI_ISL_6911965,AY.3,Delta
6031,EPI_ISL_6911997,AY.100,Delta
6032,EPI_ISL_6912049,AY.25.1,Delta
6033,EPI_ISL_6913940,B.1.2,B.1 Type
6034,EPI_ISL_6915668,AY.4.2.2,Delta
6035,EPI_ISL_6924970,AY.4,Delta
6036,EPI_ISL_6930327,AY.44,Delta
6037,EPI_ISL_6934373,B.1.617.2,Delta
6038,EPI_ISL_6936443,AY.126,Delta
6039,EPI_ISL_6937535,AY.16,Delta
6040,EPI_ISL_6937555,AY.16,Delta
6041,EPI_ISL_6938153,AY.98,Delta
6042,EPI_ISL_6939026,AY.133,Delta
6043,EPI_ISL_6940967,AY.4,Delta
6044,EPI_ISL_6943578,AY.74,Delta
6045,EPI_ISL_6944429,P.2,B.1.1 Type
6046,EPI_ISL_6951222,AY.25.1,Delta
6047,EPI_ISL_6951248,B,B
6048,EPI_ISL_6959825,B.1.466.2,B.1 Type
6049,EPI_ISL_6960765,AY.20,Delta
6050,EPI_ISL_6960805,AY.20,Delta
6051,EPI_ISL_6960923,AY.4.5,Delta
6052,EPI_ISL_6963034,B.1.617.2,Delta
6053,EPI_ISL_6963558,AY.113,Delta
6054,EPI_ISL_6969266,AY.23,Delta
6055,EPI_ISL_6969706,AY.23,Delta
6056,EPI_ISL_6969772,AY.99.2,Delta
6057,EPI_ISL_6975165,AY.46.4,Delta
6058,EPI_ISL_6983090,AY.99.2,Delta
6059,EPI_ISL_6989250,BA.1,Omicron BA.1
6060,EPI_ISL_6999268,AY.46.3,Delta
6061,EPI_ISL_6999365,AY.99.2,Delta
6062,EPI_ISL_6999704,AY.36,Delta
6063,EPI_ISL_7000185,P.1.7,Gamma
6064,EPI_ISL_7000649,AY.25.1,Delta
6065,EPI_ISL_7010765,AY.4.2.1,Delta
6066,EPI_ISL_7014449,AY.43,Delta
6067,EPI_ISL_7016504,AY.20,Delta
6068,EPI_ISL_7016722,AY.44,Delta
6069,EPI_ISL_7016923,AY.44,Delta
6070,EPI_ISL_7027443,AY.4,Delta
6071,EPI_ISL_7027837,AY.122,Delta
6072,EPI_ISL_7034880,AY.4,Delta
6073,EPI_ISL_7035263,AY.29,Delta
6074,EPI_ISL_7035764,AY.103,Delta
6075,EPI_ISL_7041963,AY.29,Delta
6076,EPI_ISL_7043618,B.1.1.7,Alpha
6077,EPI_ISL_7047218,AY.107,Delta
6078,EPI_ISL_7054138,AY.29.1,Delta
6079,EPI_ISL_7054157,AY.29,Delta
6080,EPI_ISL_7060753,AY.122,Delta
6081,EPI_ISL_7062981,AY.122,Delta
6082,EPI_ISL_7063417,AY.29,Delta
6083,EPI_ISL_7064383,AY.29,Delta
6084,EPI_ISL_7065344,B.1.1.7,Alpha
6085,EPI_ISL_7065446,AY.29,Delta
6086,EPI_ISL_7072989,B.1.1.7,Alpha
6087,EPI_ISL_7073213,AY.43,Delta
6088,EPI_ISL_7077694,AY.122,Delta
6089,EPI_ISL_7083218,AY.75.3,Delta
6090,EPI_ISL_7085286,AY.122,Delta
6091,EPI_ISL_7087337,AY.29,Delta
6092,EPI_ISL_7090515,AY.122,Delta
6093,EPI_ISL_7090677,AY.4,Delta
6094,EPI_ISL_7095326,AY.29,Delta
6095,EPI_ISL_7104473,AY.29,Delta
6096,EPI_ISL_7111954,AY.99.2,Delta
6097,EPI_ISL_7112071,AY.29,Delta
6098,EPI_ISL_7112195,AY.122,Delta
6099,EPI_ISL_7117589,AY.127,Delta
6100,EPI_ISL_7118033,AY.29,Delta
6101,EPI_ISL_7121548,AY.4.5,Delta
6102,EPI_ISL_7122037,AY.119,Delta
6103,EPI_ISL_7122795,AY.3,Delta
6104,EPI_ISL_7123900,AY.103,Delta
6105,EPI_ISL_7124582,AY.3,Delta
6106,EPI_ISL_7125521,AY.25.1,Delta
6107,EPI_ISL_7125617,AY.25,Delta
6108,EPI_ISL_7128841,AY.25.1,Delta
6109,EPI_ISL_7129217,AY.103,Delta
6110,EPI_ISL_7129403,AY.98.1,Delta
6111,EPI_ISL_7129596,AY.103,Delta
6112,EPI_ISL_7129661,AY.122,Delta
6113,EPI_ISL_7132901,AY.43.1,Delta
6114,EPI_ISL_7133835,AY.106,Delta
6115,EPI_ISL_7134756,AY.43.8,Delta
6116,EPI_ISL_7134905,AY.46.6,Delta
6117,EPI_ISL_7136396,AY.100,Delta
6118,EPI_ISL_7137108,AY.103,Delta
6119,EPI_ISL_7138227,AY.4,Delta
6120,EPI_ISL_7140213,AY.3,Delta
6121,EPI_ISL_7142419,AY.4.2.1,Delta
6122,EPI_ISL_7142669,AY.34.1,Delta
6123,EPI_ISL_7144467,AY.4,Delta
6124,EPI_ISL_7145214,AY.44,Delta
6125,EPI_ISL_7146468,AY.104,Delta
6126,EPI_ISL_7146765,AY.121,Delta
6127,EPI_ISL_7147713,AY.4.2,Delta
6128,EPI_ISL_7148680,AY.98.1,Delta
6129,EPI_ISL_7149801,AY.103,Delta
6130,EPI_ISL_7150905,AY.43,Delta
6131,EPI_ISL_7160033,B.1,B.1
6132,EPI_ISL_7160746,AY.25.1,Delta
6133,EPI_ISL_7161392,AY.4,Delta
6134,EPI_ISL_7165271,AY.4,Delta
6135,EPI_ISL_7170816,AY.43,Delta
6136,EPI_ISL_7171818,AY.100,Delta
6137,EPI_ISL_7172165,AY.26,Delta
6138,EPI_ISL_7172766,AY.20,Delta
6139,EPI_ISL_7174543,AY.119,Delta
6140,EPI_ISL_7177502,AY.47,Delta
6141,EPI_ISL_7177759,AY.3.1,Delta
6142,EPI_ISL_7178239,AY.3,Delta
6143,EPI_ISL_7179067,B.1.617.2,Delta
6144,EPI_ISL_7179164,AY.103,Delta
6145,EPI_ISL_7189714,AY.24,Delta
6146,EPI_ISL_7190487,AY.29.1,Delta
6147,EPI_ISL_7194048,AY.43,Delta
6148,EPI_ISL_7196569,AY.4,Delta
6149,EPI_ISL_7198794,AY.100,Delta
6150,EPI_ISL_7206324,AY.120,Delta
6151,EPI_ISL_7215856,AY.43,Delta
6152,EPI_ISL_7224293,B.1.617.2,Delta
6153,EPI_ISL_7227117,AY.20,Delta
6154,EPI_ISL_7227191,AY.39,Delta
6155,EPI_ISL_7229908,AY.117,Delta
6156,EPI_ISL_7232700,AY.103,Delta
6157,EPI_ISL_7233243,AY.103,Delta
6158,EPI_ISL_7235706,AY.39,Delta
6159,EPI_ISL_7237327,AY.119.2,Delta
6160,EPI_ISL_7240291,AY.43,Delta
6161,EPI_ISL_7241460,AY.44,Delta
6162,EPI_ISL_7245105,AY.3,Delta
6163,EPI_ISL_7245253,AY.3,Delta
6164,EPI_ISL_7246275,AY.25,Delta
6165,EPI_ISL_7246465,AY.39,Delta
6166,EPI_ISL_7247297,AY.39,Delta
6167,EPI_ISL_7247409,AY.103,Delta
6168,EPI_ISL_7247569,AY.103,Delta
6169,EPI_ISL_7247585,AY.119,Delta
6170,EPI_ISL_7247766,AY.103,Delta
6171,EPI_ISL_7247931,AY.103,Delta
6172,EPI_ISL_7248187,AY.4,Delta
6173,EPI_ISL_7248269,AY.103,Delta
6174,EPI_ISL_7249055,AY.20,Delta
6175,EPI_ISL_7253483,AY.103,Delta
6176,EPI_ISL_7253526,AY.43,Delta
6177,EPI_ISL_7255669,AY.20,Delta
6178,EPI_ISL_7256789,AY.122,Delta
6179,EPI_ISL_7259276,AY.103,Delta
6180,EPI_ISL_7259666,AY.100,Delta
6181,EPI_ISL_7259747,AY.3,Delta
6182,EPI_ISL_7260031,AY.23,Delta
6183,EPI_ISL_7260994,AY.44,Delta
6184,EPI_ISL_7262799,AY.43,Delta
6185,EPI_ISL_7264798,AY.112,Delta
6186,EPI_ISL_7265560,B.1.617.2,Delta
6187,EPI_ISL_7267694,AY.43,Delta
6188,EPI_ISL_7267769,B.1.617.2,Delta
6189,EPI_ISL_7268012,AY.122,Delta
6190,EPI_ISL_7268062,AY.43,Delta
6191,EPI_ISL_7268608,AY.4,Delta
6192,EPI_ISL_7268830,AY.44,Delta
6193,EPI_ISL_7269012,AY.44,Delta
6194,EPI_ISL_7269272,AY.39,Delta
6195,EPI_ISL_7269295,AY.44,Delta
6196,EPI_ISL_7270183,AY.117,Delta
6197,EPI_ISL_7273079,P.2,B.1.1 Type
6198,EPI_ISL_7279165,B.1.1.7,Alpha
6199,EPI_ISL_7279397,AY.43,Delta
6200,EPI_ISL_7280361,AY.33,Delta
6201,EPI_ISL_7282682,AY.4,Delta
6202,EPI_ISL_7283996,AY.9,Delta
6203,EPI_ISL_7288479,AY.43,Delta
6204,EPI_ISL_7291696,AY.122,Delta
6205,EPI_ISL_7296904,AY.4.8,Delta
6206,EPI_ISL_7297981,AY.42,Delta
6207,EPI_ISL_7301982,AY.98,Delta
6208,EPI_ISL_7302634,AY.25.1,Delta
6209,EPI_ISL_7307504,AY.122.6,Delta
6210,EPI_ISL_7307833,AY.3,Delta
6211,EPI_ISL_7307954,AY.100,Delta
6212,EPI_ISL_7310805,AY.119,Delta
6213,EPI_ISL_7316594,AY.127,Delta
6214,EPI_ISL_7317262,AY.44,Delta
6215,EPI_ISL_7318208,AY.39,Delta
6216,EPI_ISL_7325328,AY.103,Delta
6217,EPI_ISL_7325534,AY.25.1,Delta
6218,EPI_ISL_7325838,AY.27,Delta
6219,EPI_ISL_7334967,AY.25.1,Delta
6220,EPI_ISL_7336408,AY.103,Delta
6221,EPI_ISL_7336557,AY.20,Delta
6222,EPI_ISL_7336604,AY.99.1,Delta
6223,EPI_ISL_7338111,B.1.617.2,Delta
6224,EPI_ISL_7338113,B.1.617.2,Delta
6225,EPI_ISL_7345132,AY.4.2,Delta
6226,EPI_ISL_7357935,AY.3,Delta
6227,EPI_ISL_7358009,AY.4.16,Delta
6228,EPI_ISL_7359520,AY.121,Delta
6229,EPI_ISL_7361007,AY.39,Delta
6230,EPI_ISL_7361386,AY.100,Delta
6231,EPI_ISL_7361447,AY.25,Delta
6232,EPI_ISL_7364748,AY.99.2,Delta
6233,EPI_ISL_7364927,AY.99.2,Delta
6234,EPI_ISL_7366512,AY.34.1,Delta
6235,EPI_ISL_7367145,AY.113,Delta
6236,EPI_ISL_7367565,AY.122,Delta
6237,EPI_ISL_7367591,AY.4.7,Delta
6238,EPI_ISL_7367689,AY.120,Delta
6239,EPI_ISL_7367760,AY.43.4,Delta
6240,EPI_ISL_7369068,AY.127,Delta
6241,EPI_ISL_7381277,AY.43,Delta
6242,EPI_ISL_7391822,AY.4,Delta
6243,EPI_ISL_7398314,AY.44,Delta
6244,EPI_ISL_7400693,AY.122,Delta
6245,EPI_ISL_7400725,AY.121,Delta
